Tamilnadu,Thanjavur,Nambivayal,614615,,,,,,
Tamilnadu,Thanjavur,Nariyanur,614301,,,,,,
Tamilnadu,Thanjavur,Natchar,Koil,612602,,,,,
Tamilnadu,Thanjavur,Nattuchalai,614906,,,,,,
Tamilnadu,Thanjavur,Neduntheru,614210,,,,,,
Tamilnadu,Thanjavur,Neduvakottai,614625,,,,,,
Tamilnadu,Thanjavur,Neivasal-ame,614019,,,,,,
Tamilnadu,Thanjavur,Neivelivadapathy,614628,,,,,,
Tamilnadu,Thanjavur,Nemam,613104,,,,,,
Tamilnadu,Thanjavur,Nirathanallur,612501,,,,,,
Tamilnadu,Thanjavur,Odayalur,612804,,,,,,
Tamilnadu,Thanjavur,Odayarkoil,614402,,,,,,
Tamilnadu,Thanjavur,Okkanadukilaiyur,614632,,,,,,
Tamilnadu,Thanjavur,Okkanadumelaiyur,614625,,,,,,
Tamilnadu,Thanjavur,Ombathuveli,614302,,,,,,
Tamilnadu,Thanjavur,Oppiliappankoil,612204,,,,,,
Tamilnadu,Thanjavur,Orantharayankudikadu,614625,,,,,,
Tamilnadu,Thanjavur,Orathur,613602,,,,,,
Tamilnadu,Thanjavur,Orattanad,614625,,,,,,
Tamilnadu,Thanjavur,Orattanad,Pudur,614625,,,,,
Tamilnadu,Thanjavur,Orattanad,South,614625,,,,,
Tamilnadu,Thanjavur,Ottangadu,614803,,,,,,
Tamilnadu,Thanjavur,Pachiyur,614902,,,,,,
Tamilnadu,Thanjavur,Padirankottai,614614,,,,,,
Tamilnadu,Thanjavur,Paingal,614623,,,,,,
Tamilnadu,Thanjavur,Palakudi,612102,,,,,,
Tamilnadu,Thanjavur,Palamaneri,613104,,,,,,
Tamilnadu,Thanjavur,Palanjore,614701,,,,,,
Tamilnadu,Thanjavur,Palavathankattalai,612401,,,,,,
Tamilnadu,Thanjavur,Palaya,Peravurni,614804,,,,,
Tamilnadu,Thanjavur,Palayapatti,South,613402,,,,,
Tamilnadu,Thanjavur,Pallathur,614803,,,,,,
Tamilnadu,Thanjavur,Palliagraharam,613003,,,,,,
Tamilnadu,Thanjavur,Palliyur,613504,,,,,,
Tamilnadu,Thanjavur,Pampappadaiyur,612703,,,,,,
Tamilnadu,Thanjavur,Panchanathikottai,614904,,,,,,
Tamilnadu,Thanjavur,Pandaravadai,614204,,,,,,
Tamilnadu,Thanjavur,Pannavayal,614602,,,,,,
Tamilnadu,Thanjavur,Papanasam,614205,,,,,,
Tamilnadu,Thanjavur,Papanasam,Bazaar,614205,,,,,
Tamilnadu,Thanjavur,Papanasam,North,614205,,,,,
Tamilnadu,Thanjavur,Papanasam,Public,office,,,,,
Tamilnadu,Thanjavur,Papanasam,West,614205,614205,,,,
Tamilnadu,Thanjavur,Pappanad,614626,,,,,,
Tamilnadu,Thanjavur,Parakkalakottai,614613,,,,,,
Tamilnadu,Thanjavur,Parangivettikadu,614626,,,,,,
Tamilnadu,Thanjavur,Paruthicherri,612605,,,,,,
Tamilnadu,Thanjavur,Paruthikottai,614904,,,,,,
Tamilnadu,Thanjavur,Paruthikudi,612102,,,,,,
Tamilnadu,Thanjavur,Pasupathikoil,614206,,,,,,
Tamilnadu,Thanjavur,Patteeswaram,612703,,,,,,
Tamilnadu,Thanjavur,Pattukottai,614601,,,,,,
Tamilnadu,Thanjavur,Pattukottai,Bazaar,614601,,,,,
Tamilnadu,Thanjavur,Pattukottai,Bazaar,614601,,,,,
Tamilnadu,Thanjavur,Pattukottai,R.s.,614602,,,,,
Tamilnadu,Thanjavur,Peikarambankottai,614626,,,,,,
Tamilnadu,Thanjavur,Peramur,613204,,,,,,
Tamilnadu,Thanjavur,Peravurni,614804,,,,,,
Tamilnadu,Thanjavur,Peravurni,Bazaar,614804,,,,,
Tamilnadu,Thanjavur,Periyakottai,614903,,,,,,
Tamilnadu,Thanjavur,Perumagalur,614612,,,,,,
Tamilnadu,Thanjavur,Pillaiyarpatti,613403,,,,,,
Tamilnadu,Thanjavur,Pinnaiyur,614902,,,,,,
Tamilnadu,Thanjavur,Pinnavasal,614804,,,,,,
Tamilnadu,Thanjavur,Ponavasal,613204,,,,,,
Tamilnadu,Thanjavur,Ponnapur,614904,,,,,,
Tamilnadu,Thanjavur,Ponnavarayankottai,614602,,,,,,
Tamilnadu,Thanjavur,Pookkara,Street,613001,,,,,
Tamilnadu,Thanjavur,Poondi-tpl,613105,,,,,,
Tamilnadu,Thanjavur,Poundarigapuram,612202,,,,,,
Tamilnadu,Thanjavur,Poyyundarkottai,614902,,,,,,
Tamilnadu,Thanjavur,Puduchatram,613105,,,,,,
Tamilnadu,Thanjavur,Pudukottai,Ulur,614701,,,,,
Tamilnadu,Thanjavur,Pudukudi,613402,,,,,,
Tamilnadu,Thanjavur,Pulavanji,614903,,,,,,
Tamilnadu,Thanjavur,Pulavankadu,614625,,,,,,
Tamilnadu,Thanjavur,Pulavarnatham,613501,,,,,,
Tamilnadu,Thanjavur,Puliyakudi,614402,,,,,,
Tamilnadu,Thanjavur,Pullabudangudi,612301,,,,,,
Tamilnadu,Thanjavur,Punaikuthikadu,614804,,,,,,
Tamilnadu,Thanjavur,Punavasal,614803,,,,,,
Tamilnadu,Thanjavur,Pundi-tj,613502,,,,,,
Tamilnadu,Thanjavur,Puthur-ame,614402,,,,,,
Tamilnadu,Thanjavur,Puthur-psm,614202,,,,,,
Tamilnadu,Thanjavur,Puvathur,614625,,,,,,
Tamilnadu,Thanjavur,Ragavambalpuram,614019,,,,,,
Tamilnadu,Thanjavur,Rajaghiri,614207,,,,,,
Tamilnadu,Thanjavur,Rajamadam,614701,,,,,,
Tamilnadu,Thanjavur,Rajappa,Nagar,613007,,,,,
Tamilnadu,Thanjavur,Ramanathapuram,613004,,,,,,
Tamilnadu,Thanjavur,Ramapuram,613003,,,,,,
Tamilnadu,Thanjavur,Raramuthirakottai,613501,,,,,,
Tamilnadu,Thanjavur,Ravusapatti,613403,,,,,,
Tamilnadu,Thanjavur,Rayamundanpatti,613402,,,,,,
Tamilnadu,Thanjavur,Rendampulikadu,614723,,,,,,
Tamilnadu,Thanjavur,Rendankattalai,612202,,,,,,
Tamilnadu,Thanjavur,Renganathapuram,613104,,,,,,
Tamilnadu,Thanjavur,Royampettai,613204,,,,,,
Tamilnadu,Thanjavur,Royandur,613602,,,,,,
Tamilnadu,Thanjavur,Rsg,College,613005,,,,,
Tamilnadu,Thanjavur,Rudrachinthamani,614612,,,,,,
Tamilnadu,Thanjavur,Sakkarasamandam,613002,,,,,,
Tamilnadu,Thanjavur,Sakkottai,612401,,,,,,
Tamilnadu,Thanjavur,Saliamangalam,613504,,,,,,
Tamilnadu,Thanjavur,Saliamangalam,Bazaar,613504,,,,,
Tamilnadu,Thanjavur,Sandangadu,614615,,,,,,
Tamilnadu,Thanjavur,Sannapuram,612204,,,,,,
Tamilnadu,Thanjavur,Saravendrarajanpattinam,614723,,,,,,
Tamilnadu,Thanjavur,Sarukkai,614203,,,,,,
Tamilnadu,Thanjavur,Sathanur,609802,,,,,,
Tamilnadu,Thanjavur,Sathyamangalam,614203,,,,,,
Tamilnadu,Thanjavur,Sembalur,614901,,,,,,
Tamilnadu,Thanjavur,Semmangudi,612605,,,,,,
Tamilnadu,Thanjavur,Sendalai,613101,,,,,,
Tamilnadu,Thanjavur,Sendangadu,614901,,,,,,
Tamilnadu,Thanjavur,Sengamangalam,614804,,,,,,
Tamilnadu,Thanjavur,Senganur,612504,,,,,,
Tamilnadu,Thanjavur,Sengapaduthankadu,614613,,,,,,
Tamilnadu,Thanjavur,Sengarangudi,Pudur,612205,,,,,
Tamilnadu,Thanjavur,Sengipatti,613402,,,,,,
Tamilnadu,Thanjavur,Sethubavachatram,614802,,,,,,
Tamilnadu,Thanjavur,Sethurayankudikadu,614902,,,,,,
Tamilnadu,Thanjavur,Seyyamangalam,613102,,,,,,
Tamilnadu,Thanjavur,Sholagampatti,613102,,,,,,
Tamilnadu,Thanjavur,Sholapuram,612503,,,,,,
Tamilnadu,Thanjavur,Sickinaickanpettai,612504,,,,,,
Tamilnadu,Thanjavur,Sillathur,Ktu,614902,,,,,
Tamilnadu,Thanjavur,Siramelkudi,614903,,,,,,
Tamilnadu,Thanjavur,Siruvalakadu,614803,,,,,,
Tamilnadu,Thanjavur,Siruvaviduthy,614628,,,,,,
Tamilnadu,Thanjavur,Sivapuram,612401,,,,,,
Tamilnadu,Thanjavur,Someswarapuram,613204,,,,,,
Tamilnadu,Thanjavur,Soolamangalam,614206,,,,,,
Tamilnadu,Thanjavur,Soorapallam,614602,,,,,,
Tamilnadu,Thanjavur,Sornakadu,614804,,,,,,
Tamilnadu,Thanjavur,Sri,Pushpam,college,,,,,
Tamilnadu,Thanjavur,Srinivasapuram,613009,,613503,,,,
Tamilnadu,Thanjavur,State,Bank,colony,,,,,
Tamilnadu,Thanjavur,Suliyakottai,613504,,613004,,,,
Tamilnadu,Thanjavur,Sundaraperumalkoil,614208,,,,,,
Tamilnadu,Thanjavur,Suriyanarkoil,612102,,,,,,
Tamilnadu,Thanjavur,Swamimalai,612302,,,,,,
Tamilnadu,Thanjavur,Swamimalai,East,612302,,,,,
Tamilnadu,Thanjavur,Sydambalpuram,614904,,,,,,
Tamilnadu,Thanjavur,T.Melakadu,614704,,,,,,
Tamilnadu,Thanjavur,Tj,Busstand,613001,,,,,
Tamilnadu,Thanjavur,Tj,Co-operative,housing,,,,,
Tamilnadu,Thanjavur,Talayamangalam(vdr),614019,,colony,613007,,,
Tamilnadu,Thanjavur,Tamarankottai,614613,,,,,,
Tamilnadu,Thanjavur,Tamil,University,613005,,,,,
Tamilnadu,Thanjavur,Tandankorai,614206,,,,,,
Tamilnadu,Thanjavur,Tennangudi,613601,,,,,,
Tamilnadu,Thanjavur,Tepperumanallur,612206,,,,,,
Tamilnadu,Thanjavur,Teynampadugai,612703,,,,,,
Tamilnadu,Thanjavur,Thaligaividuthy,614614,,,,,,
Tamilnadu,Thanjavur,Thalikottai,614905,,,,,,
Tamilnadu,Thanjavur,Thandanthottam,612202,,,,,,
Tamilnadu,Thanjavur,Thanjavur,613001,,,,,,
Tamilnadu,Thanjavur,Thanjavur,Bazaar,613001,,,,,
Tamilnadu,Thanjavur,Thanjavur,City,613001,,,,,
Tamilnadu,Thanjavur,Thanjavur,Collectorate,613001,,,,,
Tamilnadu,Thanjavur,Thanjavur,East,613001,,,,,
Tamilnadu,Thanjavur,Thanjavur,East,gate,,,,,
Tamilnadu,Thanjavur,Thanjavur,Housing,unit,613001,,,,
Tamilnadu,Thanjavur,Thanjavur,Medical,college,613007,,,,
Tamilnadu,Thanjavur,Thanjavur,North,gate,613004,,,,
Tamilnadu,Thanjavur,Thanjavur,P&t,colony,613008,,,,
Tamilnadu,Thanjavur,Thanjavur,South,613001,613006,,,,
Tamilnadu,Thanjavur,Thanjavur,West,613009,,,,,
Tamilnadu,Thanjavur,Thathuvancheri,612502,,,,,,
Tamilnadu,Thanjavur,Thennamanad,614625,,,,,,
Tamilnadu,Thanjavur,Thethuvasalpatti,613303,,,,,,
Tamilnadu,Thanjavur,Thillaisthanam,613203,,,,,,
Tamilnadu,Thanjavur,Thillaiyambur,612804,,,,,,
Tamilnadu,Thanjavur,Thiruvaiyaru,613204,,,,,,
Tamilnadu,Thanjavur,Thiruvaiyaru,North,613204,,,,,
Tamilnadu,Thanjavur,Thiruvaiyaru,Thiagaraja,colony,,,,,
Tamilnadu,Thanjavur,Thiruvathevan,614802,,613204,,,,
Tamilnadu,Thanjavur,Thogur,613102,,,,,,
Tamilnadu,Thanjavur,Thukkachi,614613,,,,,,
Tamilnadu,Thanjavur,Thuvarankurichi,612402,,,,,,
Tamilnadu,Thanjavur,Tippirajapuram,613105,,,,,,
Tamilnadu,Thanjavur,Tiruchitrambalam,614628,,,,,,
Tamilnadu,Thanjavur,Tiruchottuthurai,613202,,,,,,
Tamilnadu,Thanjavur,Tirukanurpatti,613303,,,,,,
Tamilnadu,Thanjavur,Tirukattupalli,613104,,,,,,
Tamilnadu,Thanjavur,Tirukattupalli,East,613104,,,,,
Tamilnadu,Thanjavur,Tirukkarugavur,614302,,,,,,
Tamilnadu,Thanjavur,Tirukodikaval,609802,,,,,,
Tamilnadu,Thanjavur,Tirukoilpathu,614402,,,,,,
Tamilnadu,Thanjavur,Tiruloki,609804,,,,,,
Tamilnadu,Thanjavur,Tirumalaisamudram,613402,,,,,,
Tamilnadu,Thanjavur,Tirumandangudi,612301,,,,,,
Tamilnadu,Thanjavur,Tirumangaicherry,609807,,,,,,
Tamilnadu,Thanjavur,Tirumangalakottai,614627,,,,,,
Tamilnadu,Thanjavur,Tirumangalakottai,Kilayur,614905,,,,,
Tamilnadu,Thanjavur,Tirumangalakottai,West,614905,,,,,
Tamilnadu,Thanjavur,Tirunageswaram,612204,,,,,,
Tamilnadu,Thanjavur,Tirunallur,Ond,614626,,,,,
Tamilnadu,Thanjavur,Tirunaraiyur,612602,,,,,,
Tamilnadu,Thanjavur,Tirunilakudi,612108,,,,,,
Tamilnadu,Thanjavur,Tirupanandal,612504,,,,,,
Tamilnadu,Thanjavur,Tirupirambiyam,612303,,,,,,
Tamilnadu,Thanjavur,Tiruppanthuruthi,613103,,,,,,
Tamilnadu,Thanjavur,Tiruppayanam,613204,,,,,,
Tamilnadu,Thanjavur,Tirupuvanam,612103,,,,,,
Tamilnadu,Thanjavur,Tiruvaikavur,612301,,,,,,
Tamilnadu,Thanjavur,Tiruvalampozhil,613103,,,,,,
Tamilnadu,Thanjavur,Tiruvalanjuli,612302,,,,,,
Tamilnadu,Thanjavur,Tiruvidaimarudur,R.s.,612104,,,,,
Tamilnadu,Thanjavur,Tiruvidaimarudur,West,612104,,,,,
Tamilnadu,Thanjavur,Tiruvidamarudur,612104,,,,,,
Tamilnadu,Thanjavur,Tiruvisalur,612105,,,,,,
Tamilnadu,Thanjavur,Tiruvonam,614614,,,,,,
Tamilnadu,Thanjavur,Tittai,613003,,,,,,
Tamilnadu,Thanjavur,Tiyagarajapuram,609802,,,,,,
Tamilnadu,Thanjavur,Tyagasamudram,612301,,,,,,
Tamilnadu,Thanjavur,Ukkadai,614401,,,,,,
Tamilnadu,Thanjavur,Ullikadai,614202,,,,,,
Tamilnadu,Thanjavur,Umamaheswarapuram,612103,,,,,,
Tamilnadu,Thanjavur,Umattanad,614802,,,,,,
Tamilnadu,Thanjavur,Umayalpuram,614209,,,,,,
Tamilnadu,Thanjavur,Umbalapadi,614203,,,,,,
Tamilnadu,Thanjavur,Unjividuthi,614614,,,,,,
Tamilnadu,Thanjavur,Uranipuram,614631,,,,,,
Tamilnadu,Thanjavur,Uthamadhanapuram,614205,,,,,,
Tamilnadu,Thanjavur,Uthamanallur,613201,,,,,,
Tamilnadu,Thanjavur,Vadakkumangudi,614303,,,,,,
Tamilnadu,Thanjavur,Vadakkur,614902,,,,,,
Tamilnadu,Thanjavur,Vadaseri,614905,,,,,,
Tamilnadu,Thanjavur,Vaidyanathanpettai,613203,,,,,,
Tamilnadu,Thanjavur,Vaiyacheri,614206,,,,,,
Tamilnadu,Thanjavur,Valamarkottai,614019,,,,,,
Tamilnadu,Thanjavur,Valappakudi,613104,,,,,,
Tamilnadu,Thanjavur,Valayapettai,612702,,,,,,
Tamilnadu,Thanjavur,Vallam-tj,613403,,,,,,
Tamilnadu,Thanjavur,Vallampudur,613403,,,,,,
Tamilnadu,Thanjavur,Valoothoor,614210,,,,,,
Tamilnadu,Thanjavur,Vandayariruppu,614019,,,,,,
Tamilnadu,Thanjavur,Vannarapettai,613601,,,,,,
Tamilnadu,Thanjavur,Varagur,613101,,,,,,
Tamilnadu,Thanjavur,Vattagudi,614613,,,,,,
Tamilnadu,Thanjavur,Vediapuram,613205,,,,,,
Tamilnadu,Thanjavur,Veeramangudi,613204,,,,,,
Tamilnadu,Thanjavur,Vellamperambur,613101,,,,,,
Tamilnadu,Thanjavur,Vellur-ond,614626,,,,,,
Tamilnadu,Thanjavur,Vembakudi,614303,,,,,,
Tamilnadu,Thanjavur,Vendakottai,614906,,,,,,
Tamilnadu,Thanjavur,Vendayampatti,613402,,,,,,
Tamilnadu,Thanjavur,Vengarai,614628,,,,,,
Tamilnadu,Thanjavur,Vengarai,East,614628,,,,,
Tamilnadu,Thanjavur,Vennamangalam,613602,,,,,,
Tamilnadu,Thanjavur,Vennar,Bank,613003,,,,,
Tamilnadu,Thanjavur,Veppankulam,614906,,,,,,
Tamilnadu,Thanjavur,Veppathur,612105,,,,,,
Tamilnadu,Thanjavur,Vettikadu,614902,,,,,,
Tamilnadu,Thanjavur,Vettuvakottai,614614,,,,,,
Tamilnadu,Thanjavur,Vidayalkaruppur,612605,,,,,,
Tamilnadu,Thanjavur,Vikkramam,614903,,,,,,
Tamilnadu,Thanjavur,Vilangudi,613204,,,,,,
Tamilnadu,Thanjavur,Vilankulam,614802,,,,,,
Tamilnadu,Thanjavur,Vilar,613006,,,,,,
Tamilnadu,Thanjavur,Virakkan,612504,,,,,,
Tamilnadu,Thanjavur,Virayankottai,614802,,,,,,
Tamilnadu,Thanjavur,Visalur,612402,,,,,,
Tamilnadu,Thanjavur,Vishnampettai,613105,,,,,,
Tamilnadu,Thanjavur,Voc,Nagar,613007,,,,,
Tamilnadu,Karur,AndarKoil,,639008,,,,,
Tamilnadu,Karur,Aravakurichi,,639201,,,,,
Tamilnadu,Karur,Chinnadharapuram,639202,,,,,,
Tamilnadu,Karur,Chinthamanipatti,621301,,,,,,
Tamilnadu,Karur,Gandhigramam,,639004,,,,,
Tamilnadu,Karur,A.Meenakshivalasu,639207,,,,,,
Tamilnadu,Karur,Adhanur,621311,,,,,,
Tamilnadu,Karur,Alamarathupatti,639207,,,,,,
Tamilnadu,Karur,Alathur(Kulithalai),621313,,,,,,
Tamilnadu,Karur,Ammapatti,639203,,,,,,
Tamilnadu,Karur,Appipalayam,639003,,,,,,
Tamilnadu,Karur,Ariyur,639111,,,,,,
Tamilnadu,Karur,Athipalayam,639111,,,,,,
Tamilnadu,Karur,Athur,639002,,,,,,
Tamilnadu,Karur,Chellandipatti,639118,,,,,,
Tamilnadu,Karur,Chinnakariyampatti,639201,,,,,,
Tamilnadu,Karur,Chinnamookkanankuppam,639118,,,,,,
Tamilnadu,Karur,Chinnampatti,621311,,,,,,
Tamilnadu,Karur,Chinnavangalampalayam,639206,,,,,,
Tamilnadu,Karur,Chinniyampalayam,639120,,,,,,
Tamilnadu,Karur,Chinthalavadi,639105,,,,,,
Tamilnadu,Karur,Chinthamanipatti,621301,,,,,,
Tamilnadu,Karur,D.Idyampatti,621311,,,,,,
Tamilnadu,Karur,Dalavapalayam,639113,,,,,,
Tamilnadu,Karur,East,Thavittupalayam,639113,,,,,
Tamilnadu,Karur,Elavanur,639002,,,,,,
Tamilnadu,Karur,Ganeshapuram,639107,,,,,,
Tamilnadu,Karur,Gudalur,639206,,,,,,
Tamilnadu,Karur,Hiranyamangalam,639107,,,,,,
Tamilnadu,Karur,Innungur,639205,,,,,,
Tamilnadu,Karur,Isantham,639203,,,,,,
Tamilnadu,Karur,Jegadabi,639118,,,,,,
Tamilnadu,Karur,K.Pitchampatti,639118,,,,,,
Tamilnadu,Karur,K.Pudupatti,639105,,,,,,
Tamilnadu,Karur,Kadambankurichi,639113,,,,,,
Tamilnadu,Karur,Kadaparai,639006,,,,,,
Tamilnadu,Karur,Kadavur,621311,,,,,,
Tamilnadu,Karur,Kagithapuram,639136,,,,,,
Tamilnadu,Karur,Kakkavadi,639003,,,,,,
Tamilnadu,Karur,Kalaiyapatti,621301,,,,,,
Tamilnadu,Karur,Kalladai,621313,,,,,,
Tamilnadu,Karur,Kallai,639110,,,,,,
Tamilnadu,Karur,Kanakkuvelampatti,639201,,,,,,
Tamilnadu,Karur,Kaniyalampatti,621301,,,,,,
Tamilnadu,Karur,Karudayampalayam,639111,,,,,,
Tamilnadu,Karur,Karunellivalasu,639206,,,,,,
Tamilnadu,Karur,Karuppapillaipudur,639205,,,,,,
Tamilnadu,Karur,Karuppathur,639105,,,,,,
Tamilnadu,Karur,Karuppur,639108,,,,,,
Tamilnadu,Karur,Karur,639001,,,,,,
Tamilnadu,Karur,Karur,R.s.,639001,,,,,
Tamilnadu,Karur,Karur,West,639001,,,,,
Tamilnadu,Karur,Karuveppanaikenpettai,639105,,,,,,
Tamilnadu,Karur,Karvazhi,638151,,,,,,
Tamilnadu,Karur,Kathalapatti,639005,,,,,,
Tamilnadu,Karur,Kattalai,639108,,,,,,
Tamilnadu,Karur,Kattampudur,639202,,,,,,
Tamilnadu,Karur,Kattumunnur,639111,,,,,,
Tamilnadu,Karur,Kavalkaranpatti,621313,,,,,,
Tamilnadu,Karur,Kazhugur,639120,,,,,,
Tamilnadu,Karur,Keelaveliyur,621313,,,,,,
Tamilnadu,Karur,Keeranur,639119,,,,,,
Tamilnadu,Karur,Kilasakkarakottai,621301,,,,,,
Tamilnadu,Karur,Kodanthur,639206,,,,,,
Tamilnadu,Karur,Koonampatti,639206,,,,,,
Tamilnadu,Karur,Kosur,621313,,,,,,
Tamilnadu,Karur,Kottapatti,639205,,,,,,
Tamilnadu,Karur,Kovakulam,639102,,,,,,
Tamilnadu,Karur,Kovilur,639207,,,,,,
Tamilnadu,Karur,Koyampalli,639114,,,,,,
Tamilnadu,Karur,Krishnarayapuram,639102,,,,,,
Tamilnadu,Karur,Kulittalai,639104,,,,,,
Tamilnadu,Karur,Kulittalai,Bazaar,639104,,,,,
Tamilnadu,Tirunelveli,A,Thirumalapuram,627113,,,,,
Tamilnadu,Tirunelveli,A.,sathankulam,627151,,,,,
Tamilnadu,Tirunelveli,Achampadu,627117,,,,,,
Tamilnadu,Tirunelveli,Achankuttam,627861,,,,,,
Tamilnadu,Tirunelveli,Achanpudur,627801,,,,,,
Tamilnadu,Tirunelveli,Adaichani,627413,,,,,,
Tamilnadu,Tirunelveli,Adaikalapttinam,627808,,,,,,
Tamilnadu,Tirunelveli,Agarakattu,627852,,,,,,
Tamilnadu,Tirunelveli,Agasthiarpatti,627416,,,,,,
Tamilnadu,Tirunelveli,Aladiyur,627421,,,,,,
Tamilnadu,Tirunelveli,Alagappapuram,627652,,,,,,
Tamilnadu,Tirunelveli,Alagapuri,627719,,,,,,
Tamilnadu,Tirunelveli,Alagiapandiapuram,627202,,,,,,
Tamilnadu,Tirunelveli,Alagunatchiapuram,627754,,,,,,
Tamilnadu,Tirunelveli,Alangulam,627851,,,,,,
Tamilnadu,Tirunelveli,Alangulam,Bazaar,627851,,,,,
Tamilnadu,Tirunelveli,Alkondarkulam,627756,,,,,,
Tamilnadu,Tirunelveli,Alwaneri,627354,,,,,,
Tamilnadu,Tirunelveli,Alwarkurichi,627412,,,,,,
Tamilnadu,Tirunelveli,Ambalam,627354,,,,,,
Tamilnadu,Tirunelveli,Ambalavanapuram,627425,,,,,,
Tamilnadu,Tirunelveli,Ambasamudram,627401,,,,,,
Tamilnadu,Tirunelveli,Ambasamudram,Angadi,627401,,,,,
Tamilnadu,Tirunelveli,Ambasamudram,East,627401,,,,,
Tamilnadu,Tirunelveli,Ambasamudram,Pudukudi,627435,,,,,
Tamilnadu,Tirunelveli,Anaigudi,627651,,,,,,
Tamilnadu,Tirunelveli,Anaikarai,627654,,,,,,
Tamilnadu,Tirunelveli,Anaikulam,627859,,,,,,
Tamilnadu,Tirunelveli,Anaintha,Perumal,nadanur,,,,,
Tamilnadu,Tirunelveli,Andipatti,627851,,627423,,,,
Tamilnadu,Tirunelveli,Anjankattalai,627851,,,,,,
Tamilnadu,Tirunelveli,Anuvijay,Township,627120,,,,,
Tamilnadu,Tirunelveli,Ariyanayagipuram,627862,,,,,,
Tamilnadu,Tirunelveli,Ariyur,627758,,,,,,
Tamilnadu,Tirunelveli,Arugankulam,627757,,,,,,
Tamilnadu,Tirunelveli,Athuvazhi,627760,,,,,,
Tamilnadu,Tirunelveli,Attalanallur,627426,,,,,,
Tamilnadu,Tirunelveli,Avaraikulam,627105,,,,,,
Tamilnadu,Tirunelveli,Avudaiyanur,627431,,,,,,
Tamilnadu,Tirunelveli,Ayanthiruvaleeswaram,627418,,,,,,
Tamilnadu,Tirunelveli,Ayikudi,627852,,,,,,
Tamilnadu,Tirunelveli,Ayiraperi,627814,,,,,,
Tamilnadu,Tirunelveli,Ayyanarkulam,627853,,,,,,
Tamilnadu,Tirunelveli,Ayyaneri,628502,,,,,,
Tamilnadu,Tirunelveli,Ayyapuram,627805,,,,,,
Tamilnadu,Tirunelveli,Azhaganeri,627358,,,,,,
Tamilnadu,Tirunelveli,Balapadraramapuram,627953,,,,,,
Tamilnadu,Tirunelveli,Battarpuram,627108,,,,,,
Tamilnadu,Tirunelveli,Boganallur,627751,,,,,,
Tamilnadu,Tirunelveli,Brahmadesam,627413,,,,,,
Tamilnadu,Tirunelveli,Bungalowsurandai,627859,,,,,,
Tamilnadu,Tirunelveli,Burkitmanagaram,627351,,,,,,
Tamilnadu,Tirunelveli,Chatrapatti,627719,,,,,,
Tamilnadu,Tirunelveli,Cheranmahadevi,627414,,,,,,
Tamilnadu,Tirunelveli,Cheranmahadevi,R.s,627414,,,,,
Tamilnadu,Tirunelveli,Chiambarapuram,627754,,,,,,
Tamilnadu,Tirunelveli,Chidamabarapuram,627111,,,,,,
Tamilnadu,Tirunelveli,Chinthamani,627855,,,,,,
Tamilnadu,Tirunelveli,Chitrampatti,628502,,,,,,
Tamilnadu,Tirunelveli,Chockammpatti,627765,,,,,,
Tamilnadu,Tirunelveli,Chocknatchiapuram,627951,,,,,,
Tamilnadu,Tirunelveli,Courtallam,627802,,,,,,
Tamilnadu,Tirunelveli,Courtallam,Bus,stand,,,,,
Tamilnadu,Tirunelveli,Dalapathisamudram,627101,,627802,,,,
Tamilnadu,Tirunelveli,Deivanayagaperi,627354,,,,,,
Tamilnadu,Tirunelveli,Devanallur,627502,,,,,,
Tamilnadu,Tirunelveli,Devarkulam,627951,,,,,,
Tamilnadu,Tirunelveli,Devipattinam,627757,,,,,,
Tamilnadu,Tirunelveli,Dhamodarnagar,627809,,,,,,
Tamilnadu,Tirunelveli,Dohnavur,627102,,,,,,
Tamilnadu,Tirunelveli,Duraikudiyiruppu,627112,,,,,,
Tamilnadu,Tirunelveli,Duraisamypuram,627757,,,,,,
Tamilnadu,Tirunelveli,E.Meenakshipuram,627859,,,,,,
Tamilnadu,Tirunelveli,Elankulam,627110,,,,,,
Tamilnadu,Tirunelveli,Elathur,627803,,,,,,
Tamilnadu,Tirunelveli,Emankulam,627108,,,,,,
Tamilnadu,Tirunelveli,Erukkanthurai,627106,,,,,,
Tamilnadu,Tirunelveli,Eruvadi,627103,,,,,,
Tamilnadu,Tirunelveli,Ettankulam,627201,,,,,,
Tamilnadu,Tirunelveli,Gandhinagar,627008,,,,,,
Tamilnadu,Tirunelveli,Gangaikondan,627352,,,,,,
Tamilnadu,Tirunelveli,Gomathimuthupuram,627761,,,,,,
Tamilnadu,Tirunelveli,Gopalasamudram,627451,,,,,,
Tamilnadu,Tirunelveli,Govindaperi,627424,,,,,,
Tamilnadu,Tirunelveli,Gudalur,627760,,,,,,
Tamilnadu,Tirunelveli,Gunaramanallur,627814,,,,,,
Tamilnadu,Tirunelveli,Harikesavanallur,627426,,,,,,
Tamilnadu,Tirunelveli,Ichanda,627857,,,,,,
Tamilnadu,Tirunelveli,Idaikal,627821,,,,,,
Tamilnadu,Tirunelveli,Idaikal(tks),627804,,,,,,
Tamilnadu,Tirunelveli,Idaiyankulam,627502,,,,,,
Tamilnadu,Tirunelveli,Idayangudi,627651,,,,,,
Tamilnadu,Tirunelveli,Idindakarai,627104,,,,,,
Tamilnadu,Tirunelveli,Ilanji,627805,,,,,,
Tamilnadu,Tirunelveli,Ilyarasanendal,627713,,,,,,
