
State,District,Area,Pincode,,,,
Tamilnadu,Tirunelveli,Kabaliparai,627602,,,,,,
Tamilnadu,Tirunelveli,Kadabokathi,627814,,,,,,
Tamilnadu,Tirunelveli,Kadamboduvalvu,627108,,,,,,
Tamilnadu,Tirunelveli,Kadana,Anaithittam,627412,,,,,
Tamilnadu,Tirunelveli,Kadayalurutti,627859,,,,,,
Tamilnadu,Tirunelveli,Kadayam,627415,,,,,,
Tamilnadu,Tirunelveli,Kadayanallur,627751,,,,,,
Tamilnadu,Tirunelveli,Kadayanallur,Bazar,627751,,,,,
Tamilnadu,Tirunelveli,Kadayanallur,Pettai,627751,,,,,
Tamilnadu,Tirunelveli,Kaduvetti,627202,,,,,,
Tamilnadu,Tirunelveli,Kailasapuram,627001,,,,,,
Tamilnadu,Tirunelveli,Kakkarai,627111,,,,,,
Tamilnadu,Tirunelveli,Kalakad,627501,,,,,,
Tamilnadu,Tirunelveli,Kalakudi,627201,,,,,,
Tamilnadu,Tirunelveli,Kalandapanai,627109,,,,,,
Tamilnadu,Tirunelveli,Kalappakulam,627756,,,,,,
Tamilnadu,Tirunelveli,Kalathimadam,627851,,,,,,
Tamilnadu,Tirunelveli,Kalikumarapuram,627657,,,,,,
Tamilnadu,Tirunelveli,Kalingapatti,627724,,,,,,
Tamilnadu,Tirunelveli,Kalladichidambarapuram,627502,,,,,,
Tamilnadu,Tirunelveli,Kallidaikurichi,627416,,,,,,
Tamilnadu,Tirunelveli,Kallikulam,627502,,,,,,
Tamilnadu,Tirunelveli,Kallur,627010,,,,,,
Tamilnadu,Tirunelveli,Kaluneerkulam,627861,,,,,,
Tamilnadu,Tirunelveli,Kambapacheri,627751,,,,,,
Tamilnadu,Tirunelveli,Kanakkupillaivalasai,627803,,,,,,
Tamilnadu,Tirunelveli,Kanarpatti,627201,,,,,,
Tamilnadu,Tirunelveli,Kannanallur,627108,,,,,,
Tamilnadu,Tirunelveli,Kannankulam,627127,,,,,,
Tamilnadu,Tirunelveli,Karaichuthupudur,627659,,,,,,
Tamilnadu,Tirunelveli,Karaikurichi,627417,,,,,,
Tamilnadu,Tirunelveli,Karaiyiruppu,627357,,,,,,
Tamilnadu,Tirunelveli,Karandaneri,627152,,,,,,
Tamilnadu,Tirunelveli,Karankadu,627108,,,,,,
Tamilnadu,Tirunelveli,Karisalkudiyiruppu,627807,,,,,,
Tamilnadu,Tirunelveli,Karisalkulam,628552,,,,,,
Tamilnadu,Tirunelveli,Karisalpatti,627414,,,,,,
Tamilnadu,Tirunelveli,Karisathan,627753,,,,,,
Tamilnadu,Tirunelveli,Karisulthamangalam,627453,,,,,,
Tamilnadu,Tirunelveli,Karivalamvandanallur,627753,,,,,,
Tamilnadu,Tirunelveli,Karkudi,627813,,,,,,
Tamilnadu,Tirunelveli,Karungulam,627356,,,,,,
Tamilnadu,Tirunelveli,Karuppukatti,627151,,,,,,
Tamilnadu,Tirunelveli,Karuthapillaiyur,627418,,,,,,
Tamilnadu,Tirunelveli,Karuvanda,627860,,,,,,
Tamilnadu,Tirunelveli,Kasidharmam,627751,,,,,,
Tamilnadu,Tirunelveli,Kasimajorpuram,627802,,,,,,
Tamilnadu,Tirunelveli,Kasthurirengapuram,627112,,,,,,
Tamilnadu,Tirunelveli,Kattalaikudiyiruppu,627813,,,,,,
Tamilnadu,Tirunelveli,Kattarankulam,627201,,,,,,
Tamilnadu,Tirunelveli,Kavaakurichi,627854,,,,,,
Tamilnadu,Tirunelveli,Kavalkinaru,627105,,,,,,
Tamilnadu,Tirunelveli,Keela,Kaduvetty,627152,,,,,
Tamilnadu,Tirunelveli,Keelakaruvelankulam,627501,,,,,,
Tamilnadu,Tirunelveli,Keelapattam,627351,,,,,,
Tamilnadu,Tirunelveli,Kidanganeri,627854,,,,,,
Tamilnadu,Tirunelveli,Kidarakulam,627854,,,,,,
Tamilnadu,Tirunelveli,Kila,Ambur,627418,,,,,
Tamilnadu,Tirunelveli,Kila,Omanallur,627356,,,,,
Tamilnadu,Tirunelveli,Kila,Uvari,627651,,,,,
Tamilnadu,Tirunelveli,Kilakalangal,627860,,,,,,
Tamilnadu,Tirunelveli,Kilakku,Kalakad,627501,,,,,
Tamilnadu,Tirunelveli,Kilakulam,627426,,,,,,
Tamilnadu,Tirunelveli,Kilanilithanallur,627953,,,,,,
Tamilnadu,Tirunelveli,Kilankadu,627852,,,,,,
Tamilnadu,Tirunelveli,Kilapavur,627806,,,,,,
Tamilnadu,Tirunelveli,Kilavirasigamani,627862,,,,,,
Tamilnadu,Tirunelveli,Kiramangalam,627010,,,,,,
Tamilnadu,Tirunelveli,Kizhanatham,627353,,,,,,
Tamilnadu,Tirunelveli,Kizhapuliyur,627814,,,,,,
Tamilnadu,Tirunelveli,Kizhavaneri,627117,,,,,,
Tamilnadu,Tirunelveli,Kodaganallur,627010,,,,,,
Tamilnadu,Tirunelveli,Kodaiseri,627103,,,,,,
Tamilnadu,Tirunelveli,Kodarankulam,627416,,,,,,
Tamilnadu,Tirunelveli,Kodikurichi,627804,,,,,,
Tamilnadu,Tirunelveli,Kodiyankulam,627352,,,,,,
Tamilnadu,Tirunelveli,Konganthanparai,627007,,,,,,
Tamilnadu,Tirunelveli,Kooduthalai,627651,,,,,,
Tamilnadu,Tirunelveli,Koottapanai,627651,,,,,,
Tamilnadu,Tirunelveli,Kothayarmel,Thangal,627427,,,,,
Tamilnadu,Tirunelveli,Kottai,Karungulam,627112,,,,,
Tamilnadu,Tirunelveli,Kottaitheru,627416,,,,,,
Tamilnadu,Tirunelveli,Kottakulam,627805,,,,,,
Tamilnadu,Tirunelveli,Kovaikulam,627151,,,,,,
Tamilnadu,Tirunelveli,Kovilammalpuram,627107,,,,,,
Tamilnadu,Tirunelveli,Koviloothu,627415,,,,,,
Tamilnadu,Tirunelveli,Krishnapuram,627011,,,,,,
Tamilnadu,Tirunelveli,Krishnapuram,(tvl),627759,,,,,
Tamilnadu,Tirunelveli,Kudankulam,627106,,,,,,
Tamilnadu,Tirunelveli,Kulakkattakurichi,627713,,,,,,
Tamilnadu,Tirunelveli,Kulasekaramangalam,627862,,,,,,
Tamilnadu,Tirunelveli,Kulasekarapatti,627806,,,,,,
Tamilnadu,Tirunelveli,Kulasekaraperi,627753,,,,,,
Tamilnadu,Tirunelveli,Kulavanickerpuram,627002,,,,,,
Tamilnadu,Tirunelveli,Kulayaneri,627859,,,,,,
Tamilnadu,Tirunelveli,Kumanthapuram,627751,,,,,,
Tamilnadu,Tirunelveli,Kumarapuram,627657,,,,,,
Tamilnadu,Tirunelveli,Kundakulam,627355,,,,,,
Tamilnadu,Tirunelveli,Kuniyur,627417,,,,,,
Tamilnadu,Tirunelveli,Kunnathur,627006,,,,,,
Tamilnadu,Tirunelveli,Kurichanpatti,627860,,,,,,
Tamilnadu,Tirunelveli,Kurinjakulam,627719,,,,,,
Tamilnadu,Tirunelveli,Kurugapuram,627657,,,,,,
Tamilnadu,Tirunelveli,Kurukkalpatti,627953,,,,,,
Tamilnadu,Tirunelveli,Kuruvankottai,627853,,,,,,
Tamilnadu,Tirunelveli,Kuruvikulam,627754,,,,,,
Tamilnadu,Tirunelveli,Kuthapanjan,627851,,,,,,
Tamilnadu,Tirunelveli,Kuthenkuli,627104,,,,,,
Tamilnadu,Tirunelveli,Kuthukalvalasai,627803,,,,,,
Tamilnadu,Tirunelveli,Kuttam,627651,,,,,,
Tamilnadu,Tirunelveli,Kuttapuli,627127,,,,,,
Tamilnadu,Tirunelveli,Kuvalaikanni,627753,,,,,,
Tamilnadu,Tirunelveli,Leninjipuram,627114,,,,,,
Tamilnadu,Tirunelveli,Madavakurichi,627201,,,,,,
Tamilnadu,Tirunelveli,Mahadevankulam,627657,,,,,,
Tamilnadu,Tirunelveli,Maharajangar,627011,,,,,,
Tamilnadu,Tirunelveli,Mahendragiri,627133,,,,,,
Tamilnadu,Tirunelveli,Maipparai,627713,,,,,,
Tamilnadu,Tirunelveli,Malayadikurichi,627755,,,,,,
Tamilnadu,Tirunelveli,Manalur,627756,,,,,,
Tamilnadu,Tirunelveli,Manappadaiveedu,627353,,,,,,
Tamilnadu,Tirunelveli,Mangalapuram,627751,,,,,,
Tamilnadu,Tirunelveli,Manimuthar,Project,627421,,,,,
Tamilnadu,Tirunelveli,Manjolai,627420,,,,,,
Tamilnadu,Tirunelveli,Mannarkoil,627413,,,,,,
Tamilnadu,Tirunelveli,Mannarpuram,627657,,,,,,
Tamilnadu,Tirunelveli,Manonmaniam,Sundaranar,univers,627012,,,,
Tamilnadu,Tirunelveli,Manthiyoor,627424,,,,,,
Tamilnadu,Tirunelveli,Manur,627201,,,,,,
Tamilnadu,Tirunelveli,Marandai,627851,,,,,,
Tamilnadu,Tirunelveli,Marudur,627351,,,,,,
Tamilnadu,Tirunelveli,Marukkalankulam,627953,,,,,,
Tamilnadu,Tirunelveli,Maruthakulam,627151,,,,,,
Tamilnadu,Tirunelveli,Maruthamputhur,627851,,,,,,
Tamilnadu,Tirunelveli,Maruthankinar,627953,,,,,,
Tamilnadu,Tirunelveli,Mathalamparai,627814,,,,,,
Tamilnadu,Tirunelveli,Mathapuram,627415,,,,,,
Tamilnadu,Tirunelveli,Mavadi,627201,,,,,,
Tamilnadu,Tirunelveli,Mavadikal,627751,,,,,,
Tamilnadu,Tirunelveli,Mayamankurichi,627853,,,,,,
Tamilnadu,Tirunelveli,Melagaram,627818,,,,,,
Tamilnadu,Tirunelveli,Melailanthaikulam,627951,,,,,,
Tamilnadu,Tirunelveli,Melakadayanallur,627751,,,,,,
Tamilnadu,Tirunelveli,Melakalangal,627860,,,,,,
Tamilnadu,Tirunelveli,Melakulam,627351,,,,,,
Tamilnadu,Tirunelveli,Melamarudappapuram,627860,,,,,,
Tamilnadu,Tirunelveli,Melanarikudi,627953,,,,,,
Tamilnadu,Tirunelveli,Melanilithanallur,627953,,,,,,
Tamilnadu,Tirunelveli,Melapalayam,627005,,,,,,
Tamilnadu,Tirunelveli,Melapalayam,Bazaar(tirunelveli,627005,,,,,
Tamilnadu,Tirunelveli,Melapattam,627351,,,,,,
Tamilnadu,Tirunelveli,Melapavur,627806,,,,,,
Tamilnadu,Tirunelveli,Melaputhaneri,627351,,,,,,
Tamilnadu,Tirunelveli,Melasadayamankulam,627152,,,,,,
Tamilnadu,Tirunelveli,Melaseval,627452,,,,,,
Tamilnadu,Tirunelveli,Melathiru,Vengadanathapuram,627006,,,,,
Tamilnadu,Tirunelveli,Melur,627809,,,,,,
Tamilnadu,Tirunelveli,Merku,Alwarkurichi,627412,,,,,
Tamilnadu,Tirunelveli,Mettur,627436,,,,,,
Tamilnadu,Tirunelveli,Minatchipuram,627001,,,,,,
Tamilnadu,Tirunelveli,Moolaikadu,627113,,,,,,
Tamilnadu,Tirunelveli,Mudaliarpatti,627423,,,,,,
Tamilnadu,Tirunelveli,Mukkudal,627601,,,,,,
Tamilnadu,Tirunelveli,Mukkudal,Vadakku,627601,,,,,
Tamilnadu,Tirunelveli,Mulaikaraipatti,627354,,,,,,
Tamilnadu,Tirunelveli,Mullikulam,627755,,,,,,
Tamilnadu,Tirunelveli,Munanjipatti,627355,,,,,,
Tamilnadu,Tirunelveli,Mundradaippu,627152,,,,,,
Tamilnadu,Tirunelveli,Munnirpallam,627356,,,,,,
Tamilnadu,Tirunelveli,Murugankurichi,(tvl),627002,,,,,
Tamilnadu,Tirunelveli,Muthammalpuram,627951,,,,,,
Tamilnadu,Tirunelveli,Muthukrishnapuram,627751,,,,,,
Tamilnadu,Tirunelveli,Muthumathanmonmozhi,627651,,,,,,
Tamilnadu,Tirunelveli,Muvirunthali,627951,,,,,,
Tamilnadu,Tirunelveli,Naduchalaiputhur,627107,,,,,,
Tamilnadu,Tirunelveli,Naduvakrichi,627351,,,,,,
Tamilnadu,Tirunelveli,Naduvakurichi,627862,,,,,,
Tamilnadu,Tirunelveli,Nagaram,627755,,,,,,
Tamilnadu,Tirunelveli,Nainaragaram,627804,,,,,,
Tamilnadu,Tirunelveli,Nakkaneri,627111,,,,,,
Tamilnadu,Tirunelveli,Nallankulam,627101,,,,,,
Tamilnadu,Tirunelveli,Nallur,627853,,,,,,
Tamilnadu,Tirunelveli,Nalumukku,627427,,,,,,
Tamilnadu,Tirunelveli,Nambinagar,627108,,,,,,
Tamilnadu,Tirunelveli,Nambithalaivanpattaiyam,627115,,,,,,
Tamilnadu,Tirunelveli,Nanajankulam,627357,,,,,,
Tamilnadu,Tirunelveli,Nanguneri,627108,,,,,,
Tamilnadu,Tirunelveli,Naranammalpuram,627357,,,,,,
Tamilnadu,Tirunelveli,Naranapuram,627760,,,,,,
Tamilnadu,Tirunelveli,Narasinganallur,627604,,,,,,
Tamilnadu,Tirunelveli,Navaladi,627657,,,,,,
Tamilnadu,Tirunelveli,Nelkattumseval,627758,,,,,,
Tamilnadu,Tirunelveli,Nettur,627854,,,,,,
Tamilnadu,Tirunelveli,Nochikulam,627755,,,,,,
Tamilnadu,Tirunelveli,Northachampatti,627951,,,,,,
Tamilnadu,Tirunelveli,Odaimarichan,627602,,,,,,
Tamilnadu,Tirunelveli,Oothu,627427,,,,,,
Tamilnadu,Tirunelveli,Padalaiyarkulam,627501,,,,,,
Tamilnadu,Tirunelveli,Padmaneri,627502,,,,,,
Tamilnadu,Tirunelveli,Palavoor,627121,,,,,,
Tamilnadu,Tirunelveli,Palayankottai,627002,,,,,,
Tamilnadu,Tirunelveli,Palayankottai,Courts,627002,,,,,
Tamilnadu,Tirunelveli,Palayankottai,High,grounds,627011,,,,
Tamilnadu,Tirunelveli,Pallaikottai,627357,,,,,,
Tamilnadu,Tirunelveli,Pambukoilshandy,627862,,,,,,
Tamilnadu,Tirunelveli,Panagudi,627109,,,,,,
Tamilnadu,Tirunelveli,Panaiyur,627761,,,,,,
Tamilnadu,Tirunelveli,Panankulam,627152,,,,,,
Tamilnadu,Tirunelveli,Panavadalichatram,627956,,,,,,
Tamilnadu,Tirunelveli,Pandapuli,627753,,,,,,
Tamilnadu,Tirunelveli,Panpuli,627807,,,,,,
Tamilnadu,Tirunelveli,Panrimalai,627110,,,,,,
Tamilnadu,Tirunelveli,Papanasam,Mills,627422,,,,,
Tamilnadu,Tirunelveli,Papanasam,Project,627551,,,,,
Tamilnadu,Tirunelveli,Papanasam,Upper,dam,627551,,,,
Tamilnadu,Tirunelveli,Pappagudi,627602,,,,,,
Tamilnadu,Tirunelveli,Pappankulam,627110,,,,,,
Tamilnadu,Tirunelveli,Parameswarapuram,627111,,,,,,
Tamilnadu,Tirunelveli,Parankundrapuram,627859,,,,,,
Tamilnadu,Tirunelveli,Parappadi,627110,,,,,,
Tamilnadu,Tirunelveli,Paruthipadu,627354,,,,,,
Tamilnadu,Tirunelveli,Paruvakkudi,627753,,,,,,
Tamilnadu,Tirunelveli,Pathai,627501,,,,,,
Tamilnadu,Tirunelveli,Pattakurichi,627814,,,,,,
Tamilnadu,Tirunelveli,Pattamadai,627453,,,,,,
Tamilnadu,Tirunelveli,Pavoorchatram,627808,,,,,,
Tamilnadu,Tirunelveli,Pazhankottai,628552,,,,,,
Tamilnadu,Tirunelveli,Periyakoilankulam,627953,,,,,,
Tamilnadu,Tirunelveli,Periyapillaivalasi,627810,,,,,,
Tamilnadu,Tirunelveli,Periyur,627761,,,,,,
Tamilnadu,Tirunelveli,Perumalpatti,627753,,,,,,
Tamilnadu,Tirunelveli,Perumalpuram,627007,,,,,,
Tamilnadu,Tirunelveli,Perumanal,627106,,,,,,
Tamilnadu,Tirunelveli,Perumkottur,627756,,,,,,
Tamilnadu,Tirunelveli,Perumpattur,627756,,,,,,
Tamilnadu,Tirunelveli,Perungudi,627105,,,,,,
Tamilnadu,Tirunelveli,Pethanadarpatti,627808,,,,,,
Tamilnadu,Tirunelveli,Pettaikulam,627654,,,,,,
Tamilnadu,Tirunelveli,Pillaiyarkulam,627201,,,,,,
Tamilnadu,Tirunelveli,Piranjeri,627352,,,,,,
Tamilnadu,Tirunelveli,Piranur,627809,,,,,,
Tamilnadu,Tirunelveli,Pogai,627756,,,,,,
Tamilnadu,Tirunelveli,Poigai,627856,,,,,,
Tamilnadu,Tirunelveli,Ponnakudi,627151,,,,,,
Tamilnadu,Tirunelveli,Poolankudiyiruppu,627813,,,,,,
Tamilnadu,Tirunelveli,Poolankulam,627415,,,,,,
Tamilnadu,Tirunelveli,Pottal,627416,,,,,,
Tamilnadu,Tirunelveli,Pottalpudur,627423,,,,,,
Tamilnadu,Tirunelveli,Pudupatti,627851,,,,,,
Tamilnadu,Tirunelveli,Pudur,627851,,,,,,
Tamilnadu,Tirunelveli,Puliyangudi,627855,,,,,,
Tamilnadu,Tirunelveli,Puliyangudi,Bazaar,627855,,,,,
Tamilnadu,Tirunelveli,Puliyara,627813,,,,,,
Tamilnadu,Tirunelveli,Puliyurkurichi,627102,,,,,,
Tamilnadu,Tirunelveli,Pungampatti,627415,,,,,,
Tamilnadu,Tirunelveli,Pushpavanam,627109,,,,,,
Tamilnadu,Tirunelveli,Radhapuram,627111,,,,,,
Tamilnadu,Tirunelveli,Rajagopalaperi,627861,,,,,,
Tamilnadu,Tirunelveli,Rajakkamangalam,627101,,,,,,
Tamilnadu,Tirunelveli,Rajakrishnapuram,627114,,,,,,
Tamilnadu,Tirunelveli,Rajapandi,627806,,,,,,
Tamilnadu,Tirunelveli,Rajaputhukudi,627352,,,,,,
Tamilnadu,Tirunelveli,Rajavallipuram,627359,,,,,,
Tamilnadu,Tirunelveli,Ramakrishnapuram,627129,,,,,,
Tamilnadu,Tirunelveli,Ramanathapuram(snl),627756,,,,,,
Tamilnadu,Tirunelveli,Ramanathapuram(vsd),627760,,,,,,
Tamilnadu,Tirunelveli,Ramasamipuram,627755,,,,,,
Tamilnadu,Tirunelveli,Ramayanpatti,627358,,,,,,
Tamilnadu,Tirunelveli,Ravanasamudram,627424,,,,,,
Tamilnadu,Tirunelveli,Reddiapatti,627753,,,,,,
Tamilnadu,Tirunelveli,Reddiarpatti,627051,,,,,,
Tamilnadu,Tirunelveli,Rengasamudram,627413,,,,,,
Tamilnadu,Tirunelveli,Royagiri,627764,,,,,,
Tamilnadu,Tirunelveli,Rukmaniammalpuram,627860,,,,,,
Tamilnadu,Tirunelveli,Sadayappapuram,627601,,,,,,
Tamilnadu,Tirunelveli,Salainainarpallivasal,627107,,,,,,
Tamilnadu,Tirunelveli,Samadanapuram,627002,,,,,,
Tamilnadu,Tirunelveli,Samaria,627657,,,,,,
Tamilnadu,Tirunelveli,Sambakulam,628552,,,,,,
Tamilnadu,Tirunelveli,Sambavarvadakarai,627856,,,,,,
Tamilnadu,Tirunelveli,Samugarengapuram,627112,,,,,,
Tamilnadu,Tirunelveli,Sangupuram,627761,,,,,,
Tamilnadu,Tirunelveli,Sankanaperi,627758,,,,,,
Tamilnadu,Tirunelveli,Sankanapuram,627114,,,,,,
Tamilnadu,Tirunelveli,Sankankulam,627118,,,,,,
Tamilnadu,Tirunelveli,Sankarankovil,627756,,,,,,
Tamilnadu,Tirunelveli,Sankarankovil,Bazaar,627756,,,,,
Tamilnadu,Tirunelveli,Sankarnagar,627357,,,,,,
Tamilnadu,Tirunelveli,Santhinagar,627002,,,,,,
Tamilnadu,Tirunelveli,Sathirakondan,627756,,,,,,
Tamilnadu,Tirunelveli,Sattupathu,627416,,,,,,
Tamilnadu,Tirunelveli,Sayamalai,628552,,,,,,
Tamilnadu,Tirunelveli,Seelathikulam,627112,,,,,,
Tamilnadu,Tirunelveli,Seethaparpanallur,627012,,,,,,
Tamilnadu,Tirunelveli,Seliyanallur,627352,,,,,,
Tamilnadu,Tirunelveli,Sembankulam,627412,,,,,,
Tamilnadu,Tirunelveli,Sengalakurichi,627102,,,,,,
Tamilnadu,Tirunelveli,Sengottai,627809,,,,,,
Tamilnadu,Tirunelveli,Sengottai,Rs,627810,,,,,
Tamilnadu,Tirunelveli,Sengulam,627152,,,,,,
Tamilnadu,Tirunelveli,Sennikulam,627753,,,,,,
Tamilnadu,Tirunelveli,Senthattiapuram,627753,,,,,,
Tamilnadu,Tirunelveli,Senthimanagalam,627358,,,,,,
Tamilnadu,Tirunelveli,Serndamangalam,627857,,,,,,
Tamilnadu,Tirunelveli,Servaikaranpatti,627415,,,,,,
Tamilnadu,Tirunelveli,Servalar,Camp,627551,,,,,
Tamilnadu,Tirunelveli,Sethurayanputhur,627358,,,,,,
Tamilnadu,Tirunelveli,Settikulam,627124,,,,,,
Tamilnadu,Tirunelveli,Sevalkulam,627754,,,,,,
Tamilnadu,Tirunelveli,Shenbagaramanallur,627108,,,,,,
Tamilnadu,Tirunelveli,Singamparai,627601,,,,,,
Tamilnadu,Tirunelveli,Singampathu,627501,,,,,,
Tamilnadu,Tirunelveli,Singampatti,627416,,,,,,
Tamilnadu,Tirunelveli,Singaneri,627108,,,,,,
Tamilnadu,Tirunelveli,Singikulam,627152,,,,,,
Tamilnadu,Tirunelveli,Sippiparai,627713,,,,,,
Tamilnadu,Tirunelveli,Sivagiri,627757,,,,,,
Tamilnadu,Tirunelveli,Sivagiri,South,627757,,,,,
Tamilnadu,Tirunelveli,Sivagurunathapuram,627859,,,,,,
Tamilnadu,Tirunelveli,Sivalaperi,627361,,,,,,
Tamilnadu,Tirunelveli,Sivalarkulam,627853,,,,,,
Tamilnadu,Tirunelveli,Sivanadanur,627808,,,,,,
Tamilnadu,Tirunelveli,Sivandipuram,627425,,,,,,
Tamilnadu,Tirunelveli,Sivanthipatti,627011,,,,,,
Tamilnadu,Tirunelveli,Sivasailam,627412,,,,,,
Tamilnadu,Tirunelveli,Soundarapandiapuram,627113,,,,,,
Tamilnadu,Tirunelveli,Srigomathipuram,627756,,,,,,
Tamilnadu,Tirunelveli,Sriregunathapuram,627109,,,,,,
Tamilnadu,Tirunelveli,Subbulapuram,627753,,,,,,
Tamilnadu,Tirunelveli,Sundapandiapuram,627858,,,,,,
Tamilnadu,Tirunelveli,Sundaresapuram,627751,,,,,,
Tamilnadu,Tirunelveli,Surandai,627859,,,,,,
Tamilnadu,Tirunelveli,Surangudi,627108,,,,,,
Tamilnadu,Tirunelveli,Suttamally,627604,,,,,,
Tamilnadu,Tirunelveli,Suviseshapuram,627652,,,,,,
Tamilnadu,Tirunelveli,T.N.puthukudi,627855,,,,,,
Tamilnadu,Tirunelveli,T.Vijayanarayanam,627118,,,,,,
Tamilnadu,Tirunelveli,Tachanallur,627358,,,,,,
Tamilnadu,Tirunelveli,Tana,627425,,,,,,
Tamilnadu,Tirunelveli,Taruvai,627356,,,,,,
Tamilnadu,Tirunelveli,Tenkasi,627811,,,,,,
Tamilnadu,Tirunelveli,Tenkasi,Rs,627811,,,,,
Tamilnadu,Tirunelveli,Tenkulam,627357,,,,,,
Tamilnadu,Tirunelveli,Tenmalai,627770,,,,,,
Tamilnadu,Tirunelveli,Terku,Vallioor,627117,,,,,
Tamilnadu,Tirunelveli,Terkukallikulam,627113,,,,,,
Tamilnadu,Tirunelveli,Terkukarungulam,627114,,,,,,
Tamilnadu,Tirunelveli,Thalaivankottai,627773,,,,,,
Tamilnadu,Tirunelveli,Thannuthu,627857,,,,,,
Tamilnadu,Tirunelveli,Theertharappapuram,627423,,,,,,
Tamilnadu,Tirunelveli,Thenpothai,627810,,,,,,
Tamilnadu,Tirunelveli,Therku,Madathur,627423,,,,,
Tamilnadu,Tirunelveli,Therkupappankulam,627416,,,,,,
Tamilnadu,Tirunelveli,Therkupatti,627201,,,,,,
Tamilnadu,Tirunelveli,Thidiyur,627152,,,,,,
Tamilnadu,Tirunelveli,Thirumalapuram,627857,,,,,,
Tamilnadu,Tirunelveli,Thiruppudaimarudur,627426,,,,,,
Tamilnadu,Tirunelveli,Thiruvettanallur,627855,,,,,,
Tamilnadu,Tirunelveli,Thiruviruthanpulli,627414,,,,,,
Tamilnadu,Tirunelveli,Thottakudi,627151,,,,,,
Tamilnadu,Tirunelveli,Thulukkarpatti,627101,,,,,,
Tamilnadu,Tirunelveli,Thuppakudi,627423,,,,,,
Tamilnadu,Tirunelveli,Timmarajapuram,627353,,,,,,
Tamilnadu,Tirunelveli,Tippanampatti,627808,,,,,,
Tamilnadu,Tirunelveli,Tirukurungudi,627115,,,,,,
Tamilnadu,Tirunelveli,Tirumalapuram,627355,,,,,,
Tamilnadu,Tirunelveli,Tirunelveli,627001,,,,,,
Tamilnadu,Tirunelveli,Tirunelveli,Collectorate,627009,,,,,
Tamilnadu,Tirunelveli,Tirunelveli,East,627006,,,,,
Tamilnadu,Tirunelveli,Tirunelveli,Merku,627006,,,,,
Tamilnadu,Tirunelveli,Tirunelveli,Nagarmandram,627001,,,,,
Tamilnadu,Tirunelveli,Tirunelveli,Pettai,627004,,,,,
Tamilnadu,Tirunelveli,Tirunelveli,Pettai,east,627004,,,,
Tamilnadu,Tirunelveli,Tirunelveli,R.s,627001,,,,,
Tamilnadu,Tirunelveli,Tirunelveli,Terku,627006,,,,,
Tamilnadu,Tirunelveli,Tirunelveli,Town,627006,,,,,
Tamilnadu,Tirunelveli,Tiruppanikarisalkulam,627010,,,,,,
Tamilnadu,Tirunelveli,Tiruvembalapuram,627130,,,,,,
Tamilnadu,Tirunelveli,Tiruvengadam,627719,,,,,,
Tamilnadu,Tirunelveli,Tiruvengadanathapuram,627103,,,,,,
Tamilnadu,Tirunelveli,Tisayanvillai,627657,,,,,,
Tamilnadu,Tirunelveli,Tondar,Bazar,627001,,,,,
Tamilnadu,Tirunelveli,Tulukkapatti,627602,,,,,,
Tamilnadu,Tirunelveli,Uchankulam,627425,,,,,,
Tamilnadu,Tirunelveli,Ukkirankottai,627202,,,,,,
Tamilnadu,Tirunelveli,Umaithalaivanpatti,627719,,,,,,
Tamilnadu,Tirunelveli,Unnankulam,627108,,,,,,
Tamilnadu,Tirunelveli,Urkad,627416,,,,,,
Tamilnadu,Tirunelveli,Urmelalagian,627852,,,,,,
Tamilnadu,Tirunelveli,Urumankulam,627654,,,,,,
Tamilnadu,Tirunelveli,Uthankulam,627857,,,,,,
Tamilnadu,Tirunelveli,Uthayathur,627111,,,,,,
Tamilnadu,Tirunelveli,Uthumalai,627860,,,,,,
Tamilnadu,Tirunelveli,Uvari,627658,,,,,,
Tamilnadu,Tirunelveli,V.M.chatram,627011,,,,,,
Tamilnadu,Tirunelveli,Vadakangulam,627116,,,,,,
Tamilnadu,Tirunelveli,Vadakarai,627812,,,,,,
Tamilnadu,Tirunelveli,Vadakaraikilpidagai,627812,,,,,,
Tamilnadu,Tirunelveli,Vadakku,Ariyanayagipuram,petta,627603,,,,
Tamilnadu,Tirunelveli,Vadakku,Veppilangulam,627131,,,,,
Tamilnadu,Tirunelveli,Vadakkupudur,627756,,,,,,
Tamilnadu,Tirunelveli,Vadalivilai,627117,,,,,,
Tamilnadu,Tirunelveli,Vadamalapuram,627755,,,,,,
Tamilnadu,Tirunelveli,Vadanathampatti,627862,,,,,,
Tamilnadu,Tirunelveli,Vadi,627861,,,,,,
Tamilnadu,Tirunelveli,Vaduganpatti,627010,,,,,,
Tamilnadu,Tirunelveli,Vadugapatti,627757,,,,,,
Tamilnadu,Tirunelveli,Vadukatchimadil,627102,,,,,,
Tamilnadu,Tirunelveli,Vagaikulam,627202,,,,,,
Tamilnadu,Tirunelveli,Vairavikulam,627416,,,,,,
Tamilnadu,Tirunelveli,Valasai,627857,,,,,,
Tamilnadu,Tirunelveli,Vallam,627817,,,,,,
Tamilnadu,Tirunelveli,Valliammalpuram,627117,,,,,,
Tamilnadu,Tirunelveli,Vallioor,627117,,,,,,
Tamilnadu,Tirunelveli,Vallioor,Perundunilayam,627117,,,,,
Tamilnadu,Tirunelveli,Vannarpettai,627003,,,,,,
Tamilnadu,Tirunelveli,Vannikonendal,627954,,,,,,
